# environment=00080 local_bs=1 gain_scale=3.462441203205e-14
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
6 0 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.840524029703e-03 4.580142792042e+00 1.429266116105e-01 3.212813666570e-01 2.142572112000e-06
6 1 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.773054128083e-03 4.464300770621e+00 1.366329459956e-01 2.199652801363e-01 1.178897618108e-06
6 2 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.707825103185e-03 4.280979339810e+00 1.325704754944e-01 1.444120650256e-01 2.435201950629e-06
6 3 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.644837079506e-03 4.054342624880e+00 1.287737276777e-01 1.135810799034e-01 7.558003467753e-07
6 4 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.584090177274e-03 3.809463729110e+00 1.233115469852e-01 1.302600904830e-01 2.348979108860e-06
6 5 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.525584512436e-03 3.566100452219e+00 1.162239328092e-01 1.812581547826e-01 4.899642999557e-07
6 6 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.469320196658e-03 3.343025752835e+00 1.094225045732e-01 2.436867944343e-01 1.897554286435e-06
6 7 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.415297337332e-03 3.160387903513e+00 1.047278733330e-01 2.940174986035e-01 4.977285027251e-07
6 8 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.363516037571e-03 3.033606599173e+00 1.020557417157e-01 3.157993964089e-01 1.316816552973e-06
6 9 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.313976396208e-03 2.964358067288e+00 9.954174821785e-02 3.034312053560e-01 7.205089232798e-07
6 10 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.266678507800e-03 2.937899843597e+00 9.541851782934e-02 2.617772211806e-01 8.898692484887e-07
6 11 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.221622462623e-03 2.929018898410e+00 8.974407130291e-02 2.030604862868e-01 9.798522493185e-07
6 12 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.178808346674e-03 2.911122685076e+00 8.429704553298e-02 1.427571274686e-01 7.726189012158e-07
6 13 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.138236241672e-03 2.862974679215e+00 8.080538721111e-02 9.564401480356e-02 1.097076087860e-06
6 14 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.099906225057e-03 2.772854700647e+00 7.928637664959e-02 7.250999679870e-02 9.225829956666e-07
6 15 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.063818369988e-03 2.642152835281e+00 7.809494189100e-02 7.776690989680e-02 9.987400163287e-07
6 16 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 1.029972745346e-03 2.487011252191e+00 7.556277597395e-02 1.082764375724e-01 1.154821968497e-06
6 17 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 9.983694157319e-04 2.333776504524e+00 7.158803031946e-02 1.538679039227e-01 7.479806676650e-07
6 18 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 9.690084414651e-04 2.207763296789e+00 6.765760944424e-02 1.999010363343e-01 1.270727772627e-06
6 19 1 0.67875158 0.85104863 0.35267449 0.41192558 0.39114056 9.418898785872e-04 2.122106402372e+00 6.535267616323e-02 2.315904125010e-01 4.930818543357e-07
