# environment=00260 local_bs=0 gain_scale=2.766028429560e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
1 0 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 4.919733624970e+00 2.262054158236e-01 3.795234085011e+00 3.116198723524e+00 1.797519381188e-01
1 1 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 4.260216858550e+00 1.884885956831e-01 3.945387623575e+00 3.052210919386e+00 1.729676301540e-01
1 2 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 3.184932958239e+00 1.478896816366e-01 3.740299303036e+00 2.956056720747e+00 1.672847410266e-01
1 3 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 2.910109541446e+00 1.169134059376e-01 3.133160131781e+00 2.795855660269e+00 1.614845398501e-01
1 4 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 3.560793988164e+00 9.949944003873e-02 2.389172464809e+00 2.650363619191e+00 1.548754414559e-01
1 5 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 4.071987904198e+00 9.315458097287e-02 1.822009453234e+00 2.554492623938e+00 1.482355546742e-01
1 6 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 3.700966574704e+00 9.303516965407e-02 1.477691469845e+00 2.498846461950e+00 1.425513709664e-01
1 7 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 2.830997413514e+00 9.437166907299e-02 1.425574801749e+00 2.451461323037e+00 1.376406838168e-01
1 8 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 2.399502042458e+00 9.491071342710e-02 1.745929032389e+00 2.425254815221e+00 1.326937997589e-01
1 9 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 2.760478757752e+00 9.756109152305e-02 2.334787830399e+00 2.341705348031e+00 1.275759649722e-01
1 10 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 3.276764831791e+00 1.037064118942e-01 2.844275481007e+00 2.258037128639e+00 1.227445780141e-01
1 11 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 3.179134309322e+00 1.188794680086e-01 3.042230967110e+00 2.193564916761e+00 1.181608443043e-01
1 12 0 1.38897225 0.73534716 1.28178145 1.31454868 0.54104460 2.484778881494e+00 1.402122299247e-01 2.842597651594e+00 2.102484694661e+00 1.131954081749e-01
