# environment=00090 local_bs=0 gain_scale=7.538957723928e-14
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
0 0 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.172151378455e+02 3.281386660755e-06 1.634186673110e+01 1.147820139405e-06 1.054679699496e+01
0 1 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.362766618719e+02 3.967738560419e-06 1.386744670162e+01 9.829464130804e-07 1.114089456560e+01
0 2 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.601561252618e+02 3.334689796261e-06 1.278362051403e+01 7.021481485857e-07 1.409130191014e+01
0 3 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.514398847440e+02 1.979715600723e-06 1.423650057071e+01 3.483146462533e-07 9.911531839230e+00
0 4 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.605099920095e+02 6.465686806014e-07 1.206913617496e+01 8.787047607768e-08 8.782257947201e+00
0 5 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 3.011992825468e+02 3.587834847270e-08 1.223457977981e+01 2.445472050594e-08 1.214257717732e+01
0 6 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 3.187340985089e+02 4.975628045236e-07 1.249018518841e+01 5.114035298660e-08 9.641002399076e+00
0 7 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 3.088213110740e+02 1.595013641389e-06 1.038324812899e+01 8.855807869832e-08 7.173597043713e+00
0 8 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 3.170471919790e+02 2.323459457721e-06 1.155052105959e+01 3.410296742591e-07 1.006669824310e+01
0 9 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 3.405475135350e+02 2.062406967662e-06 1.113924110610e+01 1.011640913936e-06 9.563111645710e+00
0 10 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 3.304995204264e+02 1.169638864223e-06 9.095841379429e+00 1.841113510994e-06 6.660421708613e+00
0 11 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.975345803469e+02 4.619931804114e-07 1.113345648773e+01 2.289567110977e-06 8.359105175485e+00
0 12 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.868544031233e+02 2.981747365553e-07 9.930165680277e+00 2.200710318126e-06 9.708550483760e+00
0 13 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.847225251307e+02 4.184490098515e-07 8.023722520212e+00 1.953892315805e-06 6.621874053300e+00
0 14 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.467588497683e+02 5.321423086998e-07 1.028937957208e+01 1.877524604193e-06 6.545684903993e+00
0 15 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.044120328839e+02 6.776586477875e-07 9.134356408101e+00 1.828397847447e-06 9.004914986522e+00
0 16 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.937870286385e+02 9.382476666788e-07 7.491453530059e+00 1.510155991884e-06 6.519398815642e+00
0 17 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.779477100983e+02 1.133169564434e-06 9.508271458333e+00 9.498421790541e-07 5.026895137595e+00
0 18 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.427523729594e+02 1.021735820069e-06 8.193314107996e+00 4.398840474829e-07 7.792271842872e+00
0 19 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.262767123359e+02 6.576735336009e-07 7.164325878515e+00 1.624024681113e-07 6.711216015975e+00
0 20 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.299917600738e+02 3.205086368259e-07 8.671918461548e+00 7.310816515597e-08 4.339729688246e+00
0 21 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.238057441748e+02 1.794490963026e-07 7.551607892727e+00 6.372382973054e-08 6.578609732969e+00
0 22 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.146799251411e+02 2.388414353006e-07 7.115926265570e+00 6.497749169879e-08 6.964045824836e+00
0 23 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.263495425531e+02 5.464065520802e-07 7.961626257582e+00 4.307717712204e-08 4.401491059124e+00
0 24 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.453928617278e+02 1.143759353465e-06 6.919093383046e+00 3.123123597541e-08 5.350720533694e+00
0 25 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.483016729701e+02 1.732360487555e-06 7.157578572530e+00 1.225141466886e-07 7.076878544795e+00
0 26 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.538253949081e+02 1.725246794412e-06 7.433916245396e+00 3.332851938263e-07 5.026900474516e+00
0 27 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.772724399420e+02 9.500615487191e-07 6.410549826241e+00 5.483728556832e-07 4.413382646082e+00
0 28 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.950781117763e+02 1.563624501014e-07 7.383132759027e+00 7.103617426752e-07 6.795742141519e+00
0 29 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.917566156494e+02 4.006211222899e-07 7.230938310259e+00 9.580123969083e-07 5.652605212314e+00
0 30 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.952762677918e+02 1.787078563634e-06 6.112322594240e+00 1.402916767228e-06 3.891736617109e+00
0 31 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.137957871439e+02 3.118257627261e-06 7.324654189215e+00 1.839390031031e-06 6.133623272624e+00
0 32 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 2.161044901603e+02 3.088973544496e-06 7.282806411347e+00 1.899430108051e-06 6.400503235646e+00
0 33 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.960894432597e+02 1.727106955944e-06 5.968071847442e+00 1.508262024734e-06 4.007269292614e+00
0 34 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.932206309332e+02 3.651909578967e-07 7.726810226881e+00 9.852766247608e-07 5.718561562800e+00
0 35 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.981318564675e+02 1.741694478780e-07 7.334916852081e+00 6.427181666573e-07 7.056353825805e+00
0 36 0 3.11647040 0.77073473 1.43665782 0.62407724 1.32812349 1.791168664085e+02 1.002330201490e-06 6.050012965332e+00 4.720117210702e-07 4.603034993040e+00
