# environment=00081 local_bs=2 gain_scale=1.965756557176e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
0 0 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 2.174271411159e-01 8.689033715306e-04 7.787179420007e+01 9.468205443736e-08 7.031143290740e+00
0 1 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 2.122953287512e-01 9.585969731358e-04 7.474171500141e+01 9.119598865448e-08 6.819259758283e+00
0 2 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 2.040198283324e-01 9.811119903236e-04 7.748087318310e+01 8.782595941254e-08 6.613946289257e+00
0 3 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.877921694013e-01 7.443709587887e-04 6.903756970932e+01 8.457196795672e-08 6.372334475784e+00
0 4 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.715306424776e-01 2.694892667642e-04 6.750488034728e+01 8.143401548933e-08 6.144897404240e+00
0 5 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.636624066134e-01 1.649950352028e-04 6.996726862777e+01 7.841210316980e-08 5.928365333531e+00
0 6 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.619998784424e-01 1.570464663922e-04 6.229394237287e+01 7.550623211467e-08 5.629735700982e+00
0 7 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.604182403519e-01 3.286205790763e-05 6.084533219462e+01 7.271640339764e-08 5.303945569512e+00
0 8 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.580142942634e-01 6.755088546215e-05 6.249909557879e+01 7.004261804949e-08 5.052333358891e+00
0 9 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.559209365994e-01 4.115074833536e-04 5.532199713566e+01 6.748487705817e-08 4.841109150359e+00
0 10 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.529184924519e-01 3.915161799283e-04 5.538325415523e+01 6.504318136872e-08 4.642673931996e+00
0 11 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.492698968249e-01 3.065545744377e-04 5.671263864999e+01 6.271753188331e-08 4.458726635903e+00
0 12 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.481671115984e-01 6.818191618418e-04 4.997730037748e+01 6.050792946124e-08 4.282749438625e+00
0 13 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.499128422380e-01 6.940548104578e-04 5.028778458796e+01 5.841437491896e-08 4.164391138497e+00
0 14 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.506323206344e-01 5.533375958287e-04 5.075316991424e+01 5.643686902998e-08 4.088171721683e+00
0 15 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.482644061220e-01 5.138482891191e-04 4.523227263908e+01 5.457541252491e-08 3.992040093174e+00
0 16 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.441189571926e-01 2.625857000367e-04 4.625006296703e+01 5.283000609157e-08 3.946188853093e+00
0 17 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.387879447966e-01 1.198366973335e-04 4.668883834369e+01 5.120065037487e-08 3.942580182763e+00
0 18 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.323988092848e-01 1.271760102672e-04 4.147514507379e+01 4.968734597688e-08 3.841135860857e+00
0 19 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.274214512376e-01 3.072244912857e-05 4.250435471143e+01 4.829009345665e-08 3.714277000179e+00
0 20 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.252770578516e-01 3.508257190104e-05 4.271631363512e+01 4.700889333048e-08 3.684422009531e+00
0 21 2 0.64184403 0.70330075 2.74267410 0.49198618 1.46161712 1.224530144938e-01 2.081799713691e-04 3.849870722555e+01 4.584374607179e-08 3.632999512558e+00
