# environment=00299 local_bs=4 gain_scale=5.531854899733e-14
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
8 0 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 1.661924940100e-04 1.413541469954e+00 1.839185877052e-02 9.151727717609e+00 1.344951082375e+02
8 1 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 8.272373053533e-05 1.417322326030e+00 9.161189260266e-03 9.775786334039e+00 1.222261317661e+02
8 2 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 3.118104452486e-05 1.335205049742e+00 4.496117219733e-03 1.038336256779e+01 1.042342086675e+02
8 3 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 7.069929132470e-05 1.201061515805e+00 1.137755297995e-02 1.133239192801e+01 8.443344194405e+01
8 4 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 1.432659244712e-04 1.064111800512e+00 8.825739991803e-03 1.215352467719e+01 6.945916847299e+01
8 5 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 1.530141335256e-04 9.849989024809e-01 1.366808390148e-03 1.321154386283e+01 6.244768096902e+01
8 6 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 8.803826501466e-05 9.822739617500e-01 4.948381075359e-03 1.404816380973e+01 6.365463265345e+01
8 7 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 2.837700356309e-05 1.003047075630e+00 8.119008875005e-03 1.470681045176e+01 7.142927429870e+01
8 8 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 3.962126750368e-05 9.662208501275e-01 2.745933482486e-03 1.491029460780e+01 8.212325395497e+01
8 9 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 9.493938145402e-05 8.782894640644e-01 3.848304939595e-03 1.463164795614e+01 9.091260988173e+01
8 10 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 1.179130134263e-04 7.965671869184e-01 1.271194058586e-02 1.422254378366e+01 9.311372176644e+01
8 11 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 7.951355975018e-05 7.605998834358e-01 1.154131476150e-02 1.343334426221e+01 8.859082305005e+01
8 12 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 2.618708780890e-05 7.728144439857e-01 4.863182012115e-03 1.233590202925e+01 7.883675258282e+01
8 13 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 1.605208767611e-05 7.895795099954e-01 8.563655224179e-03 1.088364965512e+01 6.569050006679e+01
8 14 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 5.104083001811e-05 7.608870683591e-01 1.258382031302e-02 9.560108644272e+00 5.353430608125e+01
8 15 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 8.249914206652e-05 6.956236371084e-01 6.880979363768e-03 8.477057975881e+00 4.511566028386e+01
8 16 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 7.203892141376e-05 6.520663898605e-01 1.808596368511e-03 7.408712310333e+00 4.344576504862e+01
8 17 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 3.257073619069e-05 6.483527390471e-01 4.109531749785e-03 6.368177589980e+00 4.704778064123e+01
8 18 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 8.649710989577e-06 6.690192760805e-01 3.880051604469e-03 5.441269831536e+00 5.438844087343e+01
8 19 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 2.488413183366e-05 6.748737753065e-01 4.826535990083e-04 4.843873702461e+00 6.177814016465e+01
8 20 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 6.000600417720e-05 6.419504306253e-01 2.136390078688e-03 4.444095631327e+00 6.674589524636e+01
8 21 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 7.235784601767e-05 5.835951652810e-01 5.118840969355e-03 4.298961977851e+00 6.726150340656e+01
8 22 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 4.761136420545e-05 5.573596497997e-01 4.011539462230e-03 4.380945783720e+00 6.276369627690e+01
8 23 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 1.557337250652e-05 5.746459362034e-01 4.479446175438e-03 4.806555467170e+00 5.487703348509e+01
8 24 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 1.563070766711e-05 6.130699416409e-01 8.812072414346e-03 5.426088643787e+00 4.576819413351e+01
8 25 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 4.918586780005e-05 6.324877306186e-01 9.130750103115e-03 6.097715175714e+00 3.823154770201e+01
8 26 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 7.636282135080e-05 6.087620400648e-01 5.669417563677e-03 6.724475022854e+00 3.455336117510e+01
8 27 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 6.409360042978e-05 5.476052460367e-01 5.201103620467e-03 7.341847318168e+00 3.569262963871e+01
8 28 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 2.805768481258e-05 5.150925829514e-01 6.088153212923e-03 8.058394555040e+00 4.137852218362e+01
8 29 4 0.59347604 0.67020895 0.64380138 1.26527866 2.10722068 1.441781278906e-05 5.317556550171e-01 3.846542552892e-03 8.452265983796e+00 4.870720030145e+01
