# environment=00092 local_bs=0 gain_scale=1.009872901661e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
3 0 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 2.473830721490e+01 4.100765646813e-01 1.177124206575e-01 1.109960318144e+01 2.361338053588e-01
3 1 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 2.371510186673e+01 3.162180635212e-01 1.190888119305e-01 1.079775713064e+01 2.125862557464e-01
3 2 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 2.278942143955e+01 2.924026995304e-01 1.165824218544e-01 1.052008840209e+01 3.011646752396e-01
3 3 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 2.222589754500e+01 3.320626020599e-01 1.123000687093e-01 1.021480542467e+01 2.101028335543e-01
3 4 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 2.116191939889e+01 3.897442203576e-01 1.148567215384e-01 9.984673981463e+00 2.067099876319e-01
3 5 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 2.055189045844e+01 4.078067624215e-01 1.118281622518e-01 9.689432690851e+00 2.870765727361e-01
3 6 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.982089835997e+01 3.622185050176e-01 1.063649323852e-01 9.431874002401e+00 1.895970364466e-01
3 7 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.904307543937e+01 2.882178846589e-01 1.068138366244e-01 9.167129358162e+00 1.888585794482e-01
3 8 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.843176410158e+01 2.403393800050e-01 1.050760142116e-01 8.911058440915e+00 2.475802037773e-01
3 9 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.775664237670e+01 2.423633862926e-01 9.993352759203e-02 8.605934465600e+00 1.558578290304e-01
3 10 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.719495197474e+01 2.786871143487e-01 9.941959374996e-02 8.372965000667e+00 1.663378541397e-01
3 11 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.648237357774e+01 3.102837041426e-01 9.773646142957e-02 8.072529714295e+00 2.105958362285e-01
3 12 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.610865610867e+01 3.032170015529e-01 9.402812439274e-02 7.797381481391e+00 1.384369676727e-01
3 13 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.542826573543e+01 2.595358399521e-01 9.291781203758e-02 7.523289953710e+00 1.597357213086e-01
3 14 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.496820516797e+01 2.134727977265e-01 8.968530848674e-02 7.263378953397e+00 2.003330700861e-01
3 15 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.459041108097e+01 1.941645071529e-01 8.738483534424e-02 6.957854355014e+00 1.283725100574e-01
3 16 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.399670809595e+01 2.049517405518e-01 8.502882717542e-02 6.730476146334e+00 1.548479303355e-01
3 17 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.371060845460e+01 2.307210119527e-01 8.188982232875e-02 6.459705997859e+00 1.803191472140e-01
3 18 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.328290920430e+01 2.466399448567e-01 8.064332738895e-02 6.213216561672e+00 1.101263755964e-01
3 19 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.291740842767e+01 2.331756468103e-01 7.803318750862e-02 5.987173788981e+00 1.369899439230e-01
3 20 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.261600445228e+01 1.992504263460e-01 7.544925631787e-02 5.791136483132e+00 1.539938593514e-01
3 21 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.232544346552e+01 1.732596804643e-01 7.528146102423e-02 5.563276400233e+00 9.915023596088e-02
3 22 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.204047616006e+01 1.672653322959e-01 7.295174020476e-02 5.416902126797e+00 1.301385622122e-01
3 23 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.182119899810e+01 1.753923319429e-01 6.928844744183e-02 5.256090332422e+00 1.473974313897e-01
3 24 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.160426580195e+01 1.943223027706e-01 7.026542933833e-02 5.117064131483e+00 9.760583972110e-02
3 25 0 1.70643255 0.59989080 0.78178909 1.40235188 0.54057928 1.146225984987e+01 2.116792073940e-01 6.835268664448e-02 5.010201005126e+00 1.350236217839e-01
