# environment=00203 local_bs=1 gain_scale=6.866361877991e-14
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
13 0 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 1.715343453308e-01 8.370881603849e+01 2.184664249418e+01 4.656736461055e-01 2.697958209780e+00
13 1 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 1.987464966448e-01 8.070020607232e+01 2.108028873147e+01 4.520301834053e-01 2.609489630027e+00
13 2 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 2.464215122944e-01 7.782274309113e+01 2.030360614690e+01 4.381400555425e-01 2.602880133473e+00
13 3 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 2.799028763180e-01 7.502485148465e+01 1.946929227348e+01 4.252523898438e-01 2.516314732730e+00
13 4 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 3.225223444240e-01 7.240946731045e+01 1.888185291487e+01 4.083934906047e-01 2.362708793779e+00
13 5 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 3.742300111308e-01 6.975924665575e+01 1.818710382525e+01 3.886527804500e-01 2.273024458735e+00
13 6 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 4.223071301313e-01 6.740709946231e+01 1.758021727215e+01 3.698557986243e-01 2.186854683206e+00
13 7 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 4.376962442219e-01 6.500459909459e+01 1.693582258917e+01 3.569339957512e-01 2.117008552686e+00
13 8 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 4.497416589816e-01 6.270926162993e+01 1.624219499932e+01 3.501479433997e-01 2.044365262219e+00
13 9 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 4.495031931806e-01 6.052827807536e+01 1.574286132256e+01 3.319985495658e-01 1.966615477198e+00
13 10 1 0.53989972 2.11610200 1.49947912 0.56729466 0.87806997 4.452175175646e-01 5.851253009171e+01 1.520309403431e+01 3.178825972453e-01 1.825352782017e+00
