# environment=00026 local_bs=3 gain_scale=5.249686634236e-12
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
7 0 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 1.376851474909e-01 8.885510472883e-01 2.750454277052e+02 3.827137557213e+02 1.217364152264e+00
7 1 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 7.258292353473e-02 8.817769065430e-01 2.774534757891e+02 3.735094346836e+02 1.016248882669e+00
7 2 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 3.025173768349e-02 8.750733044459e-01 2.808398963064e+02 3.744624437288e+02 8.653596552042e-01
7 3 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 1.503378589042e-02 8.689855193442e-01 2.832481363396e+02 3.839784752866e+02 7.651490638036e-01
7 4 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 3.011707070690e-02 8.644288669685e-01 2.831504582940e+02 3.983461198577e+02 7.141501208610e-01
7 5 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 7.724693743185e-02 8.618105490332e-01 2.795955935695e+02 4.129800294051e+02 7.084677800983e-01
7 6 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 1.541552487342e-01 8.605882566986e-01 2.725602326999e+02 4.234336087861e+02 7.421838187513e-01
7 7 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 2.522678573408e-01 8.597125979487e-01 2.627527623385e+02 4.264994223244e+02 8.090071638878e-01
7 8 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 3.579976268523e-01 8.585853110618e-01 2.514320081799e+02 4.204496255280e+02 9.042206721332e-01
7 9 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 4.571837418222e-01 8.576829163653e-01 2.400092780547e+02 4.055289558913e+02 1.025314125928e+00
7 10 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 5.387625302687e-01 8.582814862416e-01 2.298562243479e+02 3.836370496878e+02 1.170527451916e+00
7 11 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 5.949965430917e-01 8.615035238690e-01 2.220091940038e+02 3.580736489578e+02 1.336287188593e+00
7 12 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 6.199047743245e-01 8.674864865040e-01 2.170242948337e+02 3.323971398689e+02 1.515618156792e+00
7 13 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 6.094337817215e-01 8.753468060138e-01 2.148848975466e+02 3.095972033815e+02 1.698951115979e+00
7 14 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 5.641129118245e-01 8.839227850633e-01 2.148793960290e+02 2.912907976611e+02 1.876814696571e+00
7 15 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 4.911294913942e-01 8.926448504329e-01 2.159393577988e+02 2.778361840019e+02 2.042379654927e+00
7 16 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 4.027517463747e-01 9.018359549817e-01 2.167456449351e+02 2.685504736683e+02 2.192050899582e+00
7 17 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 3.117809515233e-01 9.122800867888e-01 2.162712011359e+02 2.620823907380e+02 2.324034621485e+00
7 18 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 2.276720111088e-01 9.245097473983e-01 2.138603371324e+02 2.566970537967e+02 2.436463974271e+00
7 19 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 1.558336231220e-01 9.384286135581e-01 2.094111399069e+02 2.508725212173e+02 2.526799126858e+00
7 20 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 9.916155499918e-02 9.535111260736e-01 2.032340410897e+02 2.439372418563e+02 2.592819137868e+00
7 21 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 5.925028941081e-02 9.692901527502e-01 1.960074177255e+02 2.362583450041e+02 2.633973127447e+00
7 22 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 3.634747619608e-02 9.856412838391e-01 1.885991383574e+02 2.289959034622e+02 2.651599530256e+00
7 23 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 2.930587727521e-02 1.002647067864e+00 1.820065944734e+02 2.235390390520e+02 2.647731007103e+00
7 24 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 3.666700748657e-02 1.020281486459e+00 1.771109060290e+02 2.212242597258e+02 2.623670682709e+00
7 25 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 5.808805587569e-02 1.038346345525e+00 1.744773608062e+02 2.229483019962e+02 2.579821935250e+00
7 26 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 9.445151132286e-02 1.056830619518e+00 1.742277014024e+02 2.289782778711e+02 2.517065224189e+00
7 27 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 1.464264970141e-01 1.076392493996e+00 1.759329162765e+02 2.385453044572e+02 2.438395385811e+00
7 28 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 2.130528918695e-01 1.098431361867e+00 1.788992651327e+02 2.499921260285e+02 2.349060755513e+00
7 29 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 2.916631644127e-01 1.124476073399e+00 1.822347646710e+02 2.610691135101e+02 2.254612836277e+00
7 30 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 3.784884262225e-01 1.155186954304e+00 1.851824312586e+02 2.697193882891e+02 2.158135248211e+00
7 31 3 5.60923340 2.59665209 8.37152354 12.30379147 3.54027852 4.683176912675e-01 1.189678291201e+00 1.871058384942e+02 2.743518351391e+02 2.058851860265e+00
