# environment=00016 local_bs=1 gain_scale=2.066201009646e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
2 0 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 8.139259633361e-03 2.169494974438e+02 6.971714510293e-05 3.248548488250e-04 2.512946115331e-02
2 1 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 7.501973187265e-03 2.021528366861e+02 9.034419347774e-05 2.800028036555e-04 2.452594848425e-02
2 2 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 6.758337947321e-03 1.947397022562e+02 1.332138596066e-04 2.525094014314e-04 2.329545931107e-02
2 3 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 5.726892730292e-03 1.709926420564e+02 1.624281727714e-04 2.318301044957e-04 2.291526051027e-02
2 4 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 4.762359437642e-03 1.421647891179e+02 1.972236712832e-04 2.122241441692e-04 2.332492681537e-02
2 5 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 3.860839043585e-03 1.317278233490e+02 2.286564888288e-04 1.867270382013e-04 2.323688923623e-02
2 6 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 3.168470489950e-03 1.310999480886e+02 2.615513572843e-04 1.727519226733e-04 2.212907414968e-02
2 7 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 2.691472064154e-03 1.195410556700e+02 2.828608671160e-04 1.709219465333e-04 2.081985447534e-02
2 8 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 2.449165374900e-03 1.015197849668e+02 3.403641953009e-04 1.467850445305e-04 2.010395417906e-02
2 9 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 2.449489351489e-03 9.698458364775e+01 3.613508349001e-04 1.573214868939e-04 1.966967878802e-02
2 10 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 2.678860692056e-03 1.022443068626e+02 4.209778075020e-04 1.658702669541e-04 1.876649622698e-02
2 11 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 3.150392864424e-03 9.972418669393e+01 4.595476573225e-04 1.739218793895e-04 1.744043226810e-02
2 12 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 3.778889988087e-03 9.054271371666e+01 4.916718147560e-04 1.958070254558e-04 1.641606150442e-02
2 13 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 4.571483776277e-03 9.174047876308e+01 5.307318534973e-04 2.253614498350e-04 1.586829744068e-02
2 14 1 0.70775781 3.68485520 0.76725987 0.74852042 0.64380066 5.287503766171e-03 1.021160252107e+02 5.694629631373e-04 2.485168204776e-04 1.512909054394e-02
