# environment=00107 local_bs=1 gain_scale=1.979485277739e-15
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
6 0 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 4.062822101936e-01 3.179185579163e+05 7.585013352357e-01 1.293776335924e-02 2.537361965722e+03
6 1 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 9.408891185582e-01 3.089296893217e+05 8.900424522688e-01 1.928000403895e-02 2.488016980191e+03
6 2 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.581958464036e+00 2.996736413609e+05 9.783322363922e-01 2.414391678968e-02 2.438015922098e+03
6 3 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 2.005972220112e+00 2.906374692947e+05 9.151941812147e-01 2.293967557995e-02 2.376800649066e+03
6 4 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.979501193974e+00 2.821316795509e+05 7.407159279531e-01 1.652318298268e-02 2.300623251088e+03
6 5 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.625394683227e+00 2.739305910706e+05 5.906632777925e-01 1.014058695104e-02 2.210922277545e+03
6 6 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.219762643838e+00 2.662106497674e+05 5.594215280976e-01 8.706567718990e-03 2.114053091678e+03
6 7 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 8.529771373287e-01 2.583992446589e+05 6.439145246762e-01 1.265358608662e-02 2.015473143992e+03
6 8 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 4.689734669802e-01 2.507462473989e+05 7.499090311033e-01 1.784245628463e-02 1.922008132866e+03
6 9 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.319806191617e-01 2.434178019184e+05 7.620392660891e-01 1.935715809866e-02 1.841016776529e+03
6 10 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 2.272458234091e-02 2.362025256388e+05 6.545217066740e-01 1.572110648878e-02 1.776706882934e+03
6 11 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.790575585567e-01 2.294219027719e+05 5.117469638237e-01 9.933977851474e-03 1.730243389609e+03
6 12 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 4.365284375546e-01 2.226064701809e+05 4.357637006559e-01 6.651549003342e-03 1.695410943302e+03
6 13 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 6.613884698666e-01 2.160507013858e+05 4.657461644446e-01 8.139713078520e-03 1.661787901831e+03
6 14 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 8.758795504579e-01 2.099562955430e+05 5.594584179171e-01 1.250279707301e-02 1.620824363043e+03
6 15 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.091934220416e+00 2.043047489724e+05 6.179890736898e-01 1.554146131089e-02 1.568654438914e+03
6 16 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.179469934645e+00 1.992860647223e+05 5.745836616358e-01 1.444517681531e-02 1.510339871256e+03
6 17 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.019088859793e+00 1.945584270545e+05 4.641046968881e-01 1.008941532835e-02 1.455095111292e+03
6 18 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 6.897790614353e-01 1.900751332687e+05 3.705642557012e-01 6.083560006886e-03 1.410467045367e+03
6 19 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 3.822897400016e-01 1.858476549733e+05 3.540576677157e-01 5.564070323056e-03 1.379880266298e+03
6 20 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.827083340177e-01 1.818733776312e+05 4.202915384086e-01 8.564867819021e-03 1.360066505373e+03
6 21 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 5.688041475425e-02 1.782244357197e+05 4.993250155654e-01 1.214786245774e-02 1.346033969294e+03
6 22 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 4.615244587781e-03 1.749128776960e+05 5.077695125828e-01 1.303648696649e-02 1.334065570135e+03
6 23 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 8.760862337509e-02 1.718730958099e+05 4.404366856357e-01 1.040819567229e-02 1.321622550592e+03
6 24 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 2.937313839269e-01 1.691809304396e+05 3.499768250315e-01 6.487796444657e-03 1.307895577602e+03
6 25 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 4.995922385633e-01 1.669215494555e+05 3.003825537934e-01 4.540244475727e-03 1.290054439529e+03
6 26 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 6.168310065327e-01 1.649285546797e+05 3.347104574613e-01 6.059609045164e-03 1.264566958701e+03
6 27 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 6.810127084664e-01 1.632249522892e+05 4.163986867488e-01 9.552259930908e-03 1.230802298418e+03
6 28 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 7.373207197174e-01 1.615429173062e+05 4.637218545995e-01 1.188833218952e-02 1.192502128274e+03
6 29 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 7.263963754680e-01 1.600480782401e+05 4.420688994985e-01 1.100899911980e-02 1.160020051218e+03
6 30 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 5.737358641628e-01 1.592382227814e+05 3.678819230176e-01 7.669941090578e-03 1.145116777318e+03
6 31 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 3.362649631763e-01 1.592966481845e+05 2.971482225135e-01 4.761574048096e-03 1.154550608386e+03
6 32 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.561864192874e-01 1.605112132256e+05 2.991245898922e-01 4.812255582432e-03 1.186864874626e+03
6 33 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 9.062417386621e-02 1.623071443088e+05 3.717644595143e-01 7.810061575926e-03 1.230829912505e+03
6 34 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 8.687598271320e-02 1.641847484391e+05 4.479024996822e-01 1.120082613510e-02 1.272377719741e+03
6 35 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.206264133460e-01 1.659790059825e+05 4.725549820795e-01 1.207528207650e-02 1.301273107936e+03
6 36 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 2.424210450669e-01 1.675992404479e+05 4.247053094313e-01 9.692019024621e-03 1.314541728044e+03
6 37 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 4.496326491588e-01 1.695519553825e+05 3.426179730508e-01 6.168980867136e-03 1.317826506004e+03
6 38 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 6.184427541099e-01 1.719109559368e+05 3.110388536335e-01 4.705255427524e-03 1.319066091608e+03
6 39 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 6.401082884950e-01 1.746665037559e+05 3.637064306200e-01 6.807908878744e-03 1.324599165380e+03
6 40 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 5.532153683476e-01 1.778162406080e+05 4.592819424535e-01 1.090619091169e-02 1.337845892718e+03
6 41 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 4.572072165950e-01 1.811768744597e+05 5.313304243070e-01 1.361600036337e-02 1.358841495398e+03
6 42 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 3.575085633042e-01 1.848627503594e+05 5.219398764097e-01 1.265606593489e-02 1.388808605760e+03
6 43 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 2.057502491074e-01 1.888795204305e+05 4.404679083777e-01 8.924518866416e-03 1.429441626343e+03
6 44 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 5.476488638751e-02 1.931931920083e+05 3.738063196956e-01 5.860261173903e-03 1.480870624954e+03
6 45 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 3.819608646106e-02 1.977924133873e+05 3.926238948692e-01 6.511681362935e-03 1.540693280231e+03
6 46 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.874295006337e-01 2.027652785116e+05 4.934799794836e-01 1.078998908530e-02 1.601315366235e+03
6 47 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 3.965937282783e-01 2.080898532942e+05 6.111831735412e-01 1.536557223563e-02 1.655295116985e+03
6 48 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 6.005858984839e-01 2.139855522395e+05 6.559401089748e-01 1.645974714276e-02 1.699914597086e+03
6 49 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 8.499244680857e-01 2.203031272427e+05 5.944458078135e-01 1.321251385542e-02 1.738883921876e+03
6 50 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.136010378649e+00 2.267600886105e+05 4.963654846530e-01 8.641395973535e-03 1.783145676746e+03
6 51 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.280332516971e+00 2.334218508730e+05 4.662555461814e-01 7.172792336570e-03 1.842485896260e+03
6 52 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.133458538965e+00 2.399559997565e+05 5.493899920257e-01 1.074203519605e-02 1.920880855994e+03
6 53 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 7.968561151136e-01 2.468118700473e+05 7.013496125541e-01 1.688233632149e-02 2.015153733818e+03
6 54 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 4.980324087390e-01 2.539641415369e+05 8.148393821556e-01 2.066079238501e-02 2.115107687280e+03
6 55 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 3.098850628950e-01 2.612080568769e+05 8.011338313163e-01 1.897179068920e-02 2.211847929042e+03
6 56 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.667798718690e-01 2.688145440778e+05 6.877829193405e-01 1.346564371732e-02 2.299359305262e+03
6 57 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.137440643451e-01 2.763684605102e+05 6.002523985556e-01 9.371882184013e-03 2.375188159467e+03
6 58 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 3.084384477322e-01 2.844241191706e+05 6.355025617765e-01 1.100709832551e-02 2.441666064943e+03
6 59 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 7.322563120958e-01 2.929405808381e+05 7.950425426016e-01 1.781236221573e-02 2.501504375575e+03
6 60 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.119536817830e+00 3.016436350061e+05 9.808905493112e-01 2.454164534007e-02 2.561760575056e+03
6 61 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.279475318219e+00 3.105243155805e+05 1.045158160659e+00 2.570145114299e-02 2.633261094207e+03
6 62 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.297332919394e+00 3.190181898185e+05 9.492336385982e-01 2.049799203959e-02 2.726227006922e+03
6 63 1 2.53271339 6.87897082 2.35108400 0.80620249 2.66782072 1.282131554568e+00 3.274990476996e+05 8.128024604376e-01 1.384844156798e-02 2.848748997222e+03
11 0 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.453551136549e-02 7.640483794988e+01 2.264856402763e+01 1.106327618034e+00 2.071888231062e+02
11 1 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.796227086613e-02 1.267409300933e+02 2.196756195764e+01 1.074207974096e+00 1.986311573505e+02
11 2 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 2.036434655485e-02 1.937667757728e+02 2.109937118397e+01 1.047369598265e+00 1.891791204381e+02
11 3 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 2.115507929618e-02 2.653046869731e+02 2.038608436868e+01 1.033357908668e+00 1.807210113517e+02
11 4 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 2.041364527836e-02 3.303290435640e+02 1.978005500739e+01 1.036007840088e+00 1.710842560630e+02
11 5 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.867233368638e-02 3.786315685116e+02 1.927085216657e+01 1.053289264934e+00 1.619465492654e+02
11 6 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.655424416080e-02 4.060534872206e+02 1.893837395665e+01 1.078111365544e+00 1.545944552117e+02
11 7 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.446305363734e-02 4.059785181880e+02 1.844305583551e+01 1.101744104629e+00 1.478990779550e+02
11 8 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.246907041727e-02 3.781410174469e+02 1.786789814220e+01 1.118154718521e+00 1.418631138446e+02
11 9 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.041373171855e-02 3.309582201039e+02 1.711771047917e+01 1.127048262947e+00 1.366850799294e+02
11 10 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 8.137213011747e-03 2.664697220933e+02 1.633592884654e+01 1.134027862554e+00 1.299735412130e+02
11 11 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 5.680291508769e-03 1.974113222542e+02 1.563048124975e+01 1.147746240767e+00 1.224898433215e+02
11 12 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 3.342564540864e-03 1.324293322212e+02 1.518395444096e+01 1.175461716028e+00 1.172108058079e+02
11 13 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.569716421043e-03 7.723806026275e+01 1.490746590280e+01 1.219243977518e+00 1.116794066180e+02
11 14 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 7.396696933440e-04 4.164964978259e+01 1.474503624326e+01 1.274765249509e+00 1.062792079117e+02
11 15 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 9.696416991702e-04 2.601135160322e+01 1.455160709655e+01 1.333315529265e+00 1.026419395733e+02
11 16 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 2.049608726936e-03 3.290785918837e+01 1.425912077605e+01 1.386055982705e+00 9.786834133366e+01
11 17 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 3.536134154556e-03 5.872889838888e+01 1.394360574609e+01 1.428395190072e+00 9.247600809799e+01
11 18 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 4.954875619074e-03 9.828271396718e+01 1.368458966241e+01 1.462304740664e+00 8.802905574863e+01
11 19 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 6.005509673758e-03 1.458003057057e+02 1.353640394392e+01 1.495410875449e+00 8.437631630500e+01
11 20 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 6.665528813133e-03 1.911242936761e+02 1.337412013977e+01 1.537291814272e+00 8.145929011441e+01
11 21 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 7.144925751286e-03 2.303005263188e+02 1.322134528421e+01 1.594784907134e+00 7.875363518816e+01
11 22 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 7.721500892991e-03 2.563355492291e+02 1.294001476395e+01 1.668593179448e+00 7.685430880104e+01
11 23 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 8.546490342460e-03 2.657929652126e+02 1.269582959321e+01 1.752851510023e+00 7.523510388842e+01
11 24 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 9.523414908600e-03 2.567234481471e+02 1.260974883739e+01 1.837885238714e+00 7.297258321195e+01
11 25 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.032476396410e-02 2.315642656910e+02 1.263261715501e+01 1.914860913568e+00 7.141686037330e+01
11 26 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 1.054166922316e-02 1.938540108739e+02 1.274593023999e+01 1.980119674942e+00 7.093384521464e+01
11 27 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 9.895394755733e-03 1.486940226603e+02 1.275541395512e+01 2.037121617841e+00 6.950779354834e+01
11 28 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 8.407767271626e-03 1.042055456719e+02 1.257531220421e+01 2.095042604558e+00 6.737672023212e+01
11 29 1 0.72484933 1.12150928 0.74236177 0.45786894 1.04747578 6.444887345634e-03 6.324837410153e+01 1.236247348994e+01 2.164631471727e+00 6.689112282269e+01
