# environment=00267 local_bs=4 gain_scale=3.498445671998e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
1 0 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 7.030175749881e-04 5.861255293892e-04 4.155105616357e-01 2.893242932772e-04 9.632636915425e-01
1 1 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 6.937998916364e-04 4.337980705988e-04 4.066162483417e-01 3.051364381113e-04 9.381512297868e-01
1 2 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 9.298039553719e-04 5.660653028771e-04 3.893686374826e-01 3.250897610258e-04 9.194616813805e-01
1 3 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 7.853469075663e-04 5.350469186229e-04 3.648986174645e-01 3.347302954462e-04 8.999512614828e-01
1 4 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 6.180227653688e-04 5.559509013349e-04 3.544981717572e-01 4.011180773337e-04 8.759665356427e-01
1 5 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 2.634049463134e-04 4.442804165718e-04 3.497602959761e-01 5.076780680959e-04 8.481107284039e-01
1 6 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 9.620688899037e-05 2.765270719045e-04 3.402486212562e-01 5.037199643813e-04 8.340128960616e-01
1 7 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 1.864494890229e-04 2.326177802588e-04 3.201167013063e-01 4.134567041502e-04 8.142618295734e-01
1 8 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 4.348283911430e-04 3.964583885236e-04 3.054461569742e-01 2.886028439328e-04 7.904672737127e-01
1 9 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 6.037478578920e-04 6.268982201530e-04 2.990487370296e-01 1.317779521166e-04 7.690034445701e-01
1 10 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 5.086289218319e-04 6.310631626930e-04 2.955513998611e-01 5.651267349304e-05 7.496791555688e-01
1 11 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 2.816981797684e-04 6.151295303523e-04 2.808329641557e-01 8.126809329477e-05 7.345813065457e-01
1 12 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 1.183018723796e-04 5.304863060038e-04 2.670721908466e-01 1.544756065442e-04 7.103649890926e-01
1 13 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 1.627748260526e-04 4.844479557342e-04 2.584881898875e-01 1.882591268039e-04 6.925681353856e-01
1 14 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 3.594342519334e-04 7.378810649211e-04 2.578007591355e-01 1.925908325623e-04 6.750601605809e-01
1 15 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 4.677026146790e-04 8.301588520006e-04 2.481110259833e-01 1.671698847715e-04 6.541009304764e-01
1 16 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 4.381666046604e-04 8.092523395046e-04 2.359075475691e-01 1.196896398042e-04 6.398606871615e-01
1 17 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 3.427158971092e-04 7.162497111753e-04 2.264574221581e-01 1.115936788430e-04 6.195475666035e-01
1 18 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 2.713881968947e-04 5.669703337712e-04 2.261965387595e-01 1.389580828343e-04 6.032574638712e-01
1 19 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 4.099153749411e-04 6.204466165419e-04 2.252460388407e-01 1.392011919623e-04 5.832502310949e-01
1 20 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 5.123917404707e-04 6.978374849355e-04 2.135361958743e-01 1.103679973040e-04 5.699435289656e-01
1 21 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 6.349201327853e-04 8.315757838667e-04 2.035546797650e-01 6.958915191366e-05 5.537347852067e-01
1 22 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 4.665368682311e-04 7.897598358800e-04 2.000361797967e-01 1.677730748217e-05 5.366966581914e-01
1 23 4 0.74092174 0.62076845 0.88430091 0.67764525 0.99232459 2.473601718176e-04 5.134577865972e-04 2.052922029349e-01 4.722906734278e-06 5.157643583162e-01
