# environment=00205 local_bs=4 gain_scale=4.852163843774e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
28 0 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 4.511998689444e-05 1.193213624344e+01 6.800732980541e-01 1.546122907895e+00 6.812102273806e+02
28 1 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 3.272334525187e-05 1.154777877927e+01 8.308708511562e-01 1.528326413960e+00 7.013379414123e+02
28 2 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 1.176754585293e-06 1.116539263241e+01 9.158445644571e-01 1.507147931449e+00 7.084618449551e+02
28 3 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 3.692332178819e-05 1.079331741617e+01 8.968414663532e-01 1.447862698299e+00 6.962342834170e+02
28 4 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 6.955659113830e-05 1.053322380691e+01 7.884436696093e-01 1.417504020755e+00 6.659283464816e+02
28 5 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 2.111632973532e-05 1.017569830191e+01 6.098956034711e-01 1.369915593196e+00 6.222843743071e+02
28 6 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 1.356141862873e-05 9.842144960511e+00 4.329894313288e-01 1.304230823304e+00 5.708966526230e+02
28 7 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 6.732338144748e-05 9.428005189163e+00 3.208907550936e-01 1.226452310472e+00 5.209018266032e+02
28 8 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 6.022792200504e-05 9.048434862286e+00 2.954997403161e-01 1.144911808858e+00 4.766801883004e+02
28 9 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 5.195447511346e-06 8.764054900720e+00 3.415670330834e-01 1.105617451369e+00 4.428198492094e+02
28 10 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 3.241366918570e-05 8.457474739465e+00 4.373561930874e-01 1.045473514801e+00 4.212507182209e+02
28 11 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 6.850156368720e-05 8.127137700875e+00 5.287557792180e-01 9.895573494579e-01 4.110205731056e+02
28 12 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 2.953038539533e-05 7.772004093980e+00 5.672349603911e-01 9.616183186788e-01 4.108767348853e+02
28 13 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 5.900017858216e-07 7.500959481053e+00 5.428186174560e-01 9.462713497887e-01 4.174396848706e+02
28 14 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 3.946690746141e-05 7.201936684534e+00 4.653416940327e-01 9.293903256490e-01 4.268824983424e+02
28 15 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 4.359430323233e-05 7.033119446399e+00 3.616693696377e-01 8.935344269002e-01 4.352472294618e+02
28 16 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 8.503113359779e-06 6.772709189717e+00 2.742046145197e-01 8.681210151869e-01 4.394721581367e+02
28 17 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 8.838001168831e-06 6.590501282628e+00 2.368570950120e-01 8.463473823533e-01 4.371498756154e+02
28 18 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 2.946693862138e-05 6.389785288622e+00 2.532582188213e-01 8.221542774294e-01 4.272941627170e+02
28 19 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 1.921659818155e-05 6.269875150336e+00 3.164648432260e-01 7.911776188606e-01 4.103865812262e+02
28 20 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 1.355027613118e-05 6.110415422952e+00 3.922612445705e-01 7.733890190620e-01 3.875756159064e+02
28 21 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 1.906833553036e-05 6.024344321753e+00 4.442668978766e-01 7.611685042684e-01 3.610150355902e+02
28 22 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 1.226506390064e-05 5.931816189580e+00 4.473333160274e-01 7.444018166997e-01 3.343560732827e+02
28 23 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 1.598317192444e-05 5.850642888874e+00 4.020017480931e-01 7.352872872808e-01 3.111962879768e+02
28 24 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 3.523787677855e-05 5.798260084814e+00 3.169937023730e-01 7.265469311597e-01 2.949122356295e+02
28 25 4 2.73586743 2.18429954 1.00905295 1.25794492 6.25332555 2.072407192736e-05 5.692200992930e+00 2.284051830480e-01 7.191124120301e-01 2.885705766688e+02
