# environment=00088 local_bs=4 gain_scale=4.677279937161e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
2 0 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 3.163991906910e-01 1.280793326346e-01 3.648569406922e-01 3.815953909634e-01 3.997582906613e-01
2 1 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 3.103843233276e-01 1.212290461089e-01 3.434167152304e-01 3.602824203473e-01 3.862859608478e-01
2 2 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 3.050820415639e-01 1.171334923731e-01 3.261783341948e-01 3.453221947523e-01 3.776963842803e-01
2 3 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.938256430403e-01 1.149606075805e-01 3.165673995844e-01 3.362661016269e-01 3.705954248699e-01
2 4 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.781056963939e-01 1.127486982491e-01 3.132263979491e-01 3.291524355519e-01 3.602485451307e-01
2 5 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.659814614143e-01 1.091869134741e-01 3.112702898005e-01 3.201090554031e-01 3.447923266520e-01
2 6 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.575270143647e-01 1.044721415468e-01 3.060910807392e-01 3.079350123793e-01 3.275426560097e-01
2 7 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.484384468643e-01 9.972198177676e-02 2.962874602240e-01 2.939528560693e-01 3.135857749484e-01
2 8 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.390101254627e-01 9.578371003591e-02 2.835655459750e-01 2.801388520585e-01 3.039945484519e-01
2 9 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.292172588386e-01 9.262750184180e-02 2.704274330266e-01 2.676742867513e-01 2.948513021270e-01
2 10 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.194404608238e-01 8.970804237812e-02 2.581338096258e-01 2.569362165361e-01 2.825470775494e-01
2 11 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.141002126603e-01 8.668405099839e-02 2.465045118062e-01 2.481765874919e-01 2.686644468219e-01
2 12 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.111009348165e-01 8.368633012192e-02 2.350311196846e-01 2.416590406408e-01 2.581825370170e-01
2 13 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.024959541169e-01 8.097388103518e-02 2.237862866676e-01 2.370764614045e-01 2.533323034343e-01
2 14 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.919452918488e-01 7.851278329304e-02 2.133962938149e-01 2.332026148199e-01 2.508162258914e-01
2 15 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.881607075903e-01 7.601681812355e-02 2.045871912854e-01 2.285559429056e-01 2.455375770725e-01
2 16 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.856761291218e-01 7.337871164206e-02 1.980210437455e-01 2.225967116336e-01 2.359527807639e-01
2 17 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.774161895715e-01 7.092732936306e-02 1.943354444318e-01 2.161493341366e-01 2.249173939450e-01
2 18 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.705898405054e-01 6.912893255297e-02 1.937798717702e-01 2.104048059685e-01 2.159863000676e-01
2 19 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.691381798415e-01 6.800438181355e-02 1.954233268358e-01 2.054082474489e-01 2.100578741734e-01
2 20 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.639456611910e-01 6.692808669265e-02 1.968662175969e-01 1.996940157654e-01 2.055646064554e-01
2 21 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.533310554698e-01 6.514199787091e-02 1.953369097297e-01 1.917330970117e-01 2.007862645418e-01
2 22 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.477165618440e-01 6.256318012839e-02 1.896986725224e-01 1.819622201993e-01 1.954121514912e-01
2 23 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.501186364386e-01 6.006537299634e-02 1.815954131120e-01 1.732844484846e-01 1.905426267250e-01
2 24 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.534806755094e-01 5.883367712068e-02 1.743335420933e-01 1.691254547458e-01 1.878782813018e-01
2 25 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.535531058214e-01 5.927890653888e-02 1.701181628829e-01 1.704473091497e-01 1.884136468427e-01
2 26 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.505913004445e-01 6.050530954200e-02 1.680550085433e-01 1.743908386706e-01 1.908856691690e-01
2 27 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.458904265400e-01 6.091690087016e-02 1.649560672880e-01 1.760835234369e-01 1.915420864358e-01
2 28 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.418213797946e-01 5.953934076762e-02 1.585126712936e-01 1.724377119593e-01 1.867953711558e-01
2 29 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.389100999784e-01 5.693309030509e-02 1.500486253643e-01 1.648451018440e-01 1.772403854517e-01
2 30 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.359302913669e-01 5.485080113011e-02 1.441649524172e-01 1.583580733407e-01 1.686602725410e-01
2 31 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.351641024176e-01 5.485111646702e-02 1.452589482089e-01 1.578031617127e-01 1.676946605950e-01
2 32 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.391521003486e-01 5.700672773226e-02 1.537905177164e-01 1.639068415151e-01 1.756817736858e-01
2 33 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.445135076754e-01 5.980820886570e-02 1.655799506835e-01 1.726300363192e-01 1.870027306757e-01
2 34 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.476380478543e-01 6.137009729766e-02 1.748627192213e-01 1.783209298550e-01 1.939786225296e-01
2 35 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.498691234412e-01 6.094111974653e-02 1.785522972842e-01 1.781485111850e-01 1.934709249448e-01
2 36 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.519064622755e-01 5.946395273750e-02 1.781293434354e-01 1.742287887625e-01 1.887560853420e-01
2 37 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.519966318193e-01 5.874528984504e-02 1.777131667328e-01 1.717900051587e-01 1.856043459507e-01
2 38 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.502838073210e-01 5.997375953853e-02 1.802166446521e-01 1.749915979224e-01 1.872721128013e-01
2 39 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.486941260855e-01 6.284089018177e-02 1.850146868559e-01 1.838472564719e-01 1.930272321033e-01
2 40 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.506185595612e-01 6.594820362122e-02 1.889825656885e-01 1.946090701111e-01 2.002033799217e-01
2 41 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.597303644698e-01 6.805473633999e-02 1.896666636818e-01 2.029885017438e-01 2.067268615031e-01
2 42 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.715754052627e-01 6.904159948572e-02 1.876133471673e-01 2.073375960979e-01 2.121763190598e-01
2 43 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.762724072544e-01 6.981495311002e-02 1.859452438930e-01 2.092575488422e-01 2.176194348194e-01
2 44 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.761311747806e-01 7.136804963138e-02 1.878987872668e-01 2.115520342214e-01 2.246898480379e-01
2 45 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.818070153379e-01 7.393530357664e-02 1.946664659553e-01 2.156950954108e-01 2.339227394112e-01
2 46 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.905258055077e-01 7.697052043314e-02 2.051811356933e-01 2.210753346312e-01 2.434656844405e-01
2 47 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.936401669442e-01 7.982865607573e-02 2.174663481512e-01 2.263463911640e-01 2.502632097502e-01
2 48 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 1.971434363426e-01 8.238774805679e-02 2.299752133319e-01 2.312346412378e-01 2.535813619964e-01
2 49 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.077515963777e-01 8.501824657692e-02 2.419181003905e-01 2.369745217206e-01 2.569987752270e-01
2 50 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.168509411801e-01 8.805172776544e-02 2.529287054885e-01 2.451303194573e-01 2.654620072248e-01
2 51 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.198646142733e-01 9.141095823172e-02 2.629094104015e-01 2.561783859026e-01 2.798392316437e-01
2 52 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.260898884765e-01 9.481104165145e-02 2.721756160745e-01 2.692551777875e-01 2.955202928003e-01
2 53 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.382356434391e-01 9.823470273140e-02 2.812776866894e-01 2.830681507976e-01 3.074790204758e-01
2 54 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.492980324098e-01 1.020352234241e-01 2.902593342084e-01 2.967619235326e-01 3.160288279018e-01
2 55 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.583088074965e-01 1.064553339960e-01 2.981811335336e-01 3.098440077243e-01 3.260597660688e-01
2 56 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.677393249158e-01 1.111082300141e-01 3.039449870968e-01 3.216430473743e-01 3.405837323348e-01
2 57 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.771282160844e-01 1.151573653584e-01 3.081140405492e-01 3.314895589353e-01 3.567695069037e-01
2 58 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 2.887248558083e-01 1.182225021878e-01 3.138525914460e-01 3.398815040402e-01 3.694603718820e-01
2 59 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 3.027611476704e-01 1.211165702221e-01 3.253510801615e-01 3.493019685442e-01 3.775713980286e-01
2 60 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 3.121477086754e-01 1.254428880850e-01 3.444478212058e-01 3.630931970234e-01 3.854719796256e-01
2 61 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 3.163422642516e-01 1.321337227955e-01 3.683956641813e-01 3.826038180401e-01 3.983155870824e-01
2 62 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 3.246415934099e-01 1.402352553978e-01 3.912593086845e-01 4.050680939477e-01 4.174392241771e-01
2 63 4 0.83717306 0.70145197 0.86610631 0.87410347 0.88933307 3.401721529778e-01 1.473105116206e-01 4.082462451253e-01 4.247828935224e-01 4.403124690470e-01
5 0 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 9.720442471421e-01 3.027086479405e-01 1.252594241837e+00 1.437013172314e+00 1.632513436617e+00
5 1 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 9.510414960231e-01 2.940119129194e-01 1.212588019316e+00 1.397556221448e+00 1.580727587950e+00
5 2 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 9.022310797821e-01 2.822037934918e-01 1.182157810648e+00 1.330184468472e+00 1.492326706010e+00
5 3 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 8.640215824016e-01 2.722136482161e-01 1.138803252427e+00 1.267041804600e+00 1.437371010428e+00
5 4 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 8.555853328506e-01 2.644014966303e-01 1.106430177161e+00 1.223554076030e+00 1.402986475790e+00
5 5 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 8.127641000673e-01 2.534023296368e-01 1.074777509850e+00 1.176440816837e+00 1.345314075236e+00
5 6 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 7.618908387833e-01 2.442907735011e-01 1.032186781928e+00 1.142767865245e+00 1.311865411013e+00
5 7 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 7.685109286563e-01 2.373445255540e-01 9.968938702632e-01 1.115290361394e+00 1.276481723330e+00
5 8 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 7.425700861809e-01 2.273485240531e-01 9.586733668975e-01 1.070013784116e+00 1.203694250071e+00
5 9 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 6.753344404667e-01 2.194842569511e-01 9.153394061613e-01 1.028995339038e+00 1.168795722614e+00
5 10 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 6.765344850641e-01 2.134687215677e-01 8.789433519689e-01 9.950794696065e-01 1.137990654090e+00
5 11 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 6.774457499035e-01 2.049677357777e-01 8.424681796169e-01 9.562582305667e-01 1.080442924328e+00
5 12 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 6.206237943901e-01 1.982958689924e-01 8.072227608408e-01 9.225024662119e-01 1.039181702067e+00
5 13 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 6.005922067987e-01 1.923676709842e-01 7.780513517905e-01 8.876954615660e-01 9.969100903877e-01
5 14 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 5.972658558361e-01 1.855789133869e-01 7.543920574874e-01 8.561828571213e-01 9.737647368985e-01
5 15 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 5.678017118919e-01 1.802579937566e-01 7.342949940119e-01 8.370736361371e-01 9.658083512346e-01
5 16 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 5.612646478359e-01 1.743086562498e-01 7.149306877645e-01 8.179686394334e-01 9.394820162222e-01
5 17 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 5.409478907300e-01 1.700530915490e-01 7.050533203063e-01 8.073880677410e-01 9.175087049612e-01
5 18 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 5.030796376646e-01 1.662450463343e-01 6.946645514959e-01 7.933413865605e-01 8.816613596773e-01
5 19 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 5.146234132652e-01 1.597818138836e-01 6.752443706619e-01 7.596679740259e-01 8.358663355951e-01
5 20 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 5.127638708107e-01 1.579177125467e-01 6.691904664084e-01 7.439876690558e-01 8.167519355113e-01
5 21 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.690150211603e-01 1.552477780011e-01 6.581429837032e-01 7.316255343720e-01 7.914205781987e-01
5 22 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.677980423260e-01 1.482861732257e-01 6.306731444747e-01 7.006730098244e-01 7.634197404512e-01
5 23 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.753422568659e-01 1.492140813983e-01 6.239122222684e-01 6.967279228181e-01 7.739552275668e-01
5 24 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.478572121255e-01 1.479872396257e-01 6.109885697864e-01 6.867677761527e-01 7.763901224177e-01
5 25 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.478598405701e-01 1.409277481887e-01 5.779554610898e-01 6.488186843863e-01 7.498738027926e-01
5 26 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.540424396240e-01 1.443146524073e-01 5.740215027040e-01 6.489661519430e-01 7.570581061974e-01
5 27 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.253583906830e-01 1.439827897869e-01 5.651315241639e-01 6.448407113412e-01 7.552481427200e-01
5 28 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.251249734314e-01 1.369247895023e-01 5.363878575015e-01 6.103486476609e-01 7.126140201910e-01
5 29 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.520190746799e-01 1.424225799923e-01 5.443950490923e-01 6.176634447727e-01 7.154386008367e-01
5 30 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.343010888890e-01 1.432150206755e-01 5.484008783408e-01 6.187966674457e-01 7.099460116460e-01
5 31 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.071141160254e-01 1.371270567376e-01 5.324733586460e-01 5.963091575398e-01 6.754196011460e-01
5 32 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.332992945250e-01 1.445046196412e-01 5.552175545262e-01 6.270813853791e-01 7.174833703670e-01
5 33 4 1.10819932 0.90920104 1.18568897 1.22240017 1.26104599 4.570168904170e-01 1.462107302230e-01 5.707679072736e-01 6.489048974455e-01 7.479246738568e-01
