# environment=00143 local_bs=1 gain_scale=1.990410549760e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
0 0 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 5.125145094103e-01 2.099383817050e+00 1.176601335293e+00 4.089053841212e-01 1.869938807320e-01
0 1 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 5.047530656529e-01 2.002679812768e+00 1.517058136781e+00 3.912755508548e-01 1.758576431106e-01
0 2 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 4.989654567966e-01 1.943504709414e+00 1.889201461702e+00 3.909439298341e-01 1.712348017608e-01
0 3 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 4.772431457777e-01 1.889619553970e+00 2.000257412233e+00 3.778067576217e-01 1.671388074675e-01
0 4 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 4.515366407671e-01 1.800062257967e+00 1.783769373411e+00 3.516847875533e-01 1.566644652122e-01
0 5 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 4.119866145621e-01 1.755286064501e+00 1.329229296718e+00 3.406384808219e-01 1.474535049527e-01
0 6 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 3.855720351490e-01 1.685271825450e+00 9.697713771433e-01 3.300820378985e-01 1.431608587133e-01
0 7 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 3.619026182893e-01 1.643678916798e+00 8.832260371434e-01 3.286060785625e-01 1.374871186381e-01
0 8 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 3.462180322900e-01 1.557133620313e+00 1.110411303130e+00 3.095407919106e-01 1.297630972319e-01
0 9 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 3.375801033770e-01 1.497644030788e+00 1.398205727940e+00 2.886117726593e-01 1.249794445873e-01
0 10 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 3.255902587739e-01 1.420121870412e+00 1.552651570781e+00 2.840173589716e-01 1.224193499909e-01
0 11 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 3.156711456389e-01 1.369043192990e+00 1.414222781726e+00 2.792209072914e-01 1.168929029709e-01
0 12 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.966464365462e-01 1.308806296278e+00 1.085555456078e+00 2.739544388472e-01 1.105445739318e-01
0 13 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.818462212040e-01 1.241523800962e+00 7.837534589644e-01 2.551845096658e-01 1.110612405153e-01
0 14 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.671506656673e-01 1.208953104118e+00 6.966918098908e-01 2.416531913011e-01 1.142903838176e-01
0 15 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.648624331267e-01 1.181173876813e+00 8.214824353050e-01 2.457834933854e-01 1.090918585547e-01
0 16 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.675821982742e-01 1.163247190218e+00 1.053244593465e+00 2.402020271839e-01 1.009694022767e-01
0 17 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.662779291622e-01 1.140599286270e+00 1.211822135521e+00 2.289219468126e-01 1.022009929830e-01
0 18 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.694787168652e-01 1.139626582538e+00 1.145510889958e+00 2.128501617805e-01 1.068751590844e-01
0 19 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.617572320486e-01 1.132236888299e+00 9.157483870574e-01 2.075170008262e-01 1.036232375388e-01
0 20 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.523526310454e-01 1.111959037450e+00 6.805715211794e-01 2.118107074220e-01 9.593120311980e-02
0 21 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.362143503946e-01 1.114327229207e+00 5.567917946710e-01 2.090965154898e-01 9.163318984053e-02
0 22 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.247692246205e-01 1.080445642768e+00 6.520075522461e-01 2.062533701072e-01 9.073733642154e-02
0 23 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.161389460303e-01 1.039865478181e+00 8.538819140434e-01 1.974388829467e-01 9.007075846266e-02
0 24 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.096147142495e-01 1.001841385213e+00 1.010767750572e+00 1.846731423522e-01 8.741711918692e-02
0 25 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.111461894084e-01 9.866287555630e-01 9.898997544665e-01 1.808335961250e-01 8.180502341253e-02
0 26 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.044636330978e-01 9.311585249504e-01 8.216840227677e-01 1.798590404107e-01 7.543992695213e-02
0 27 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 1.980549919785e-01 8.753872132271e-01 6.139357345811e-01 1.919341160787e-01 7.366987006092e-02
0 28 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 1.930497108904e-01 8.629532739594e-01 5.109931543105e-01 1.985727327522e-01 7.783403036899e-02
0 29 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 1.843785778153e-01 8.693404686333e-01 5.836822681670e-01 1.888816266190e-01 7.941613338928e-02
0 30 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 1.827908747952e-01 8.519014041956e-01 7.786222359083e-01 1.717977130602e-01 7.282302533867e-02
0 31 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 1.809842740031e-01 8.298443636009e-01 9.138861055637e-01 1.606874056060e-01 6.883739724119e-02
0 32 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 1.968218955640e-01 8.939434052779e-01 9.629349504230e-01 1.793895652147e-01 7.664187789424e-02
0 33 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.025567285491e-01 9.265590727961e-01 8.259863280214e-01 1.985305265670e-01 8.514096957302e-02
0 34 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.167511327562e-01 9.461900728803e-01 6.273456703444e-01 1.991980649462e-01 8.338830250447e-02
0 35 1 0.74464173 1.08199954 1.01732631 0.71914001 0.58510796 2.242466399773e-01 9.680512209742e-01 5.265473723080e-01 1.872491500157e-01 7.962749134266e-02
