# environment=00022 local_bs=4 gain_scale=2.967535787866e-12
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
7 0 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 3.835552338653e+00 1.879580738321e-03 8.240642441949e-01 1.084337321725e+00 7.915348314169e+00
7 1 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 4.189684571822e+00 1.279173927772e-03 7.039373112129e-01 1.057795293640e+00 8.035846063691e+00
7 2 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 4.583538151003e+00 1.183156018234e-03 6.685344852568e-01 1.024206518412e+00 8.417543961274e+00
7 3 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 4.808577663811e+00 1.474773223115e-03 7.287387747781e-01 9.828200939548e-01 8.802512059816e+00
7 4 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 4.714641091013e+00 2.027954440177e-03 8.472281375619e-01 9.454482318351e-01 9.148418071062e+00
7 5 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 4.304810649488e+00 2.776959299502e-03 9.798979558125e-01 9.093366071721e-01 9.570074936795e+00
7 6 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 3.713443452163e+00 3.398892198692e-03 1.072231958932e+00 8.818462668631e-01 9.893977435289e+00
7 7 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 3.120274901764e+00 3.917286230834e-03 1.097458092537e+00 8.438785741666e-01 9.989030985497e+00
7 8 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 2.736518083082e+00 4.193464758704e-03 1.056415974462e+00 8.012297692993e-01 9.996004148584e+00
7 9 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 2.670333566365e+00 4.157011919798e-03 9.506543926385e-01 7.617858715578e-01 9.901416270549e+00
7 10 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 2.893017571845e+00 3.937074775755e-03 8.000328853507e-01 7.355499522996e-01 9.560113287253e+00
7 11 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 3.247296610155e+00 3.468299224085e-03 6.468149586340e-01 7.223801875698e-01 9.065405894292e+00
7 12 4 2.63495204 3.63526669 1.81131503 1.81747722 3.38390890 3.504694920252e+00 2.864703916830e-03 5.239196310066e-01 7.124298458241e-01 8.540673273071e+00
