# environment=00085 local_bs=0 gain_scale=3.643785912970e-13
# ue subcarrier serving_bs phi0 phi1 phi2 phi3 phi4 gain0 gain1 gain2 gain3 gain4
13 0 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 2.655261119264e+02 1.053791917443e+01 4.782771842514e+00 1.446498341284e+02 2.298779699345e+01
13 1 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 2.178076326811e+02 9.918349471434e+00 5.753057106924e+00 1.290495351358e+02 2.270495486040e+01
13 2 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 1.815455538345e+02 9.583623579909e+00 7.182855622481e+00 1.240571281115e+02 2.169785693524e+01
13 3 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 1.657312863134e+02 9.322930842230e+00 8.419336303946e+00 1.293444477645e+02 1.973305784456e+01
13 4 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 1.709416051153e+02 8.929208537566e+00 8.929516247067e+00 1.328178195593e+02 1.759865438981e+01
13 5 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 1.908772362121e+02 8.682902915506e+00 8.604955091861e+00 1.251546821714e+02 1.618426883300e+01
13 6 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 2.158571985725e+02 8.529024781562e+00 7.619496762614e+00 1.108191725182e+02 1.542134703280e+01
13 7 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 2.389279707957e+02 8.128525253585e+00 6.506023278260e+00 1.016059854862e+02 1.497340712011e+01
13 8 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 2.492084967417e+02 7.745843716406e+00 5.832340369219e+00 1.035549335386e+02 1.523835208618e+01
13 9 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 2.436290912416e+02 7.550470999750e+00 5.864418279957e+00 1.094625356527e+02 1.594984453194e+01
13 10 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 2.237357627665e+02 7.330139763156e+00 6.663682755119e+00 1.075552287563e+02 1.593721489772e+01
13 11 0 4.40352233 1.93573612 1.91987160 3.76521813 2.28458894 1.935400727315e+02 7.037201710049e+00 7.925790333506e+00 9.708881057508e+01 1.527336004760e+01
